chr1	x1	x2	chr2	y1	y2	color	o	e_bl	e_donut	e_h	e_v	fdr_bl	fdr_donut	fdr_h	fdr_v	num_collapsed	centroid1	centroid2	radius
5	156260000	156270000	5	156550000	156560000	255,255,0	81	35.6999	32.3047	33.551	45.5405	5.54269606782e-06	5.04253687989e-06	8.76250252416e-06	0.00783579204466	1	156265000	156555000	0
4	108670000	108680000	4	108830000	108840000	255,255,0	81	29.5882	26.0352	28.699	31.6027	6.94280040962e-10	6.06857708576e-10	1.104090891e-09	9.46767283309e-06	4	108675000	108832500	10307.764064
3	45550000	45560000	3	45960000	45970000	255,255,0	81	32.773	34.3589	39.8499	40.0178	5.54269606782e-06	5.04253687989e-06	0.00776399455653	0.00783579204466	3	45555000	45968333	12018.5042515
3	121260000	121270000	3	121810000	121820000	255,255,0	81	21.2592	23.8739	33.9518	23.3528	1.27610525099e-14	1.29180211186e-14	8.76250252416e-06	1.65534540706e-14	1	121265000	121815000	0
3	124060000	124070000	3	124270000	124280000	255,255,0	81	44.7384	39.7509	46.3423	45.0931	0.00529915155143	0.00565868790935	0.00776399455653	0.00783579204466	3	124071666	124271666	7453.559925
3	138190000	138200000	3	138640000	138650000	255,255,0	81	28.8968	28.1159	29.2697	40.4005	6.94280040962e-10	6.06857708576e-10	1.104090891e-09	0.00783579204466	2	138195000	138640000	5000.0
3	138820000	138830000	3	139040000	139050000	255,255,0	81	40.0735	34.207	39.92	39.4963	0.00529915155143	5.04253687989e-06	0.00776399455653	0.00783579204466	4	138837500	139042500	12747.548784
2	11970000	11980000	2	12850000	12860000	255,255,0	81	29.3863	31.9417	38.7486	38.1632	6.94280040962e-10	5.04253687989e-06	8.76250252416e-06	9.46767283309e-06	3	11968333	12858333	7453.559925
2	12550000	12560000	2	12850000	12860000	255,255,0	81	39.7139	40.8588	40.9153	47.9732	0.00529915155143	0.00565868790935	0.00776399455653	0.00783579204466	1	12555000	12855000	0
2	31080000	31090000	2	31550000	31560000	255,255,0	81	32.3149	38.4323	43.1339	45.6988	5.54269606782e-06	5.04253687989e-06	0.00776399455653	0.00783579204466	1	31085000	31555000	0
2	68510000	68520000	2	68670000	68680000	255,255,0	81	28.7226	32.2273	29.9024	48.6199	6.94280040962e-10	5.04253687989e-06	1.104090891e-09	0.00783579204466	1	68515000	68675000	0
2	172450000	172460000	2	172970000	172980000	255,255,0	81	33.2638	39.5242	45.5742	47.7916	5.54269606782e-06	0.00565868790935	0.00776399455653	0.00783579204466	3	172451666	172985000	10540.9255339
2	175020000	175030000	2	175200000	175210000	255,255,0	81	22.4786	26.2428	28.3229	30.6501	1.27610525099e-14	6.06857708576e-10	1.104090891e-09	1.23360147262e-09	3	175021666	175205000	12018.5042515
2	190660000	190670000	2	190930000	190940000	255,255,0	81	29.5184	28.6888	31.0294	41.5943	6.94280040962e-10	6.06857708576e-10	8.76250252416e-06	0.00783579204466	1	190665000	190935000	0
2	217080000	217090000	2	217360000	217370000	255,255,0	81	39.7968	42.6038	44.7156	47.0478	0.00529915155143	0.00565868790935	0.00776399455653	0.00783579204466	1	217085000	217365000	0
1	1050000	1060000	1	1180000	1190000	255,255,0	81	35.7841	38.052	45.2279	39.0344	5.54269606782e-06	5.04253687989e-06	0.00776399455653	0.00783579204466	2	1060000	1180000	7071.06781187
1	17380000	17390000	1	17660000	17670000	255,255,0	81	41.0656	34.6268	39.0465	36.9728	0.00529915155143	5.04253687989e-06	0.00776399455653	9.46767283309e-06	1	17385000	17665000	0
1	23300000	23310000	1	23590000	23600000	255,255,0	81	42.2976	37.3553	44.9907	39.2457	0.00529915155143	5.04253687989e-06	0.00776399455653	0.00783579204466	1	23305000	23595000	0
1	89980000	89990000	1	90080000	90090000	255,255,0	81	45.1624	43.6563	46.7489	45.5823	0.00529915155143	0.00565868790935	0.00776399455653	0.00783579204466	1	89985000	90085000	0
1	113680000	113690000	1	114220000	114230000	255,255,0	81	34.3177	34.3105	39.0729	41.7223	5.54269606782e-06	5.04253687989e-06	0.00776399455653	0.00783579204466	3	113685000	114225000	10000.0
1	151420000	151430000	1	151800000	151810000	255,255,0	81	42.8583	40.5099	43.6146	45.4243	0.00529915155143	0.00565868790935	0.00776399455653	0.00783579204466	2	151420000	151805000	5000.0
X	40510000	40520000	X	40650000	40660000	255,255,0	81	34.968	33.4912	37.9164	40.7448	5.54269606782e-06	5.04253687989e-06	8.76250252416e-06	0.00783579204466	2	40510000	40655000	5000.0
X	68040000	68050000	X	68500000	68510000	255,255,0	81	33.6796	31.3588	40.6825	33.5256	5.54269606782e-06	5.04253687989e-06	0.00776399455653	9.46767283309e-06	2	68045000	68510000	5000.0
22	29250000	29260000	22	29540000	29550000	255,255,0	80	37.951	39.2905	46.009	39.1212	1.04313645772e-05	0.00853610389468	0.0116328785542	0.0116812541142	1	29255000	29545000	0
22	35330000	35340000	22	35540000	35550000	255,255,0	80	32.6901	38.0055	40.8232	47.9697	1.04313645772e-05	9.60570881475e-06	0.0116328785542	0.0116812541142	1	35335000	35545000	0
21	42650000	42660000	21	42830000	42840000	255,255,0	80	38.6091	37.7218	44.9336	41.4138	1.04313645772e-05	9.60570881475e-06	0.0116328785542	0.0116812541142	2	42660000	42835000	5000.0
19	45400000	45410000	19	45560000	45570000	255,255,0	80	41.4407	37.2459	46.1277	42.9717	0.00791335161077	9.60570881475e-06	0.0116328785542	0.0116812541142	1	45405000	45565000	0
17	19270000	19280000	17	19660000	19670000	255,255,0	80	33.4088	33.6235	35.2083	38.7472	1.04313645772e-05	9.60570881475e-06	1.6420212386e-05	1.77241602012e-05	2	19275000	19660000	5000.0
17	42850000	42860000	17	43080000	43090000	255,255,0	80	42.5983	45.4357	48.3255	48.4935	0.00791335161077	0.00853610389468	0.0116328785542	0.0116812541142	1	42855000	43085000	0
16	29710000	29720000	16	30030000	30040000	255,255,0	80	35.7198	38.9296	43.1566	46.0686	1.04313645772e-05	0.00853610389468	0.0116328785542	0.0116812541142	3	29711666	30035000	12018.5042515
15	71740000	71750000	15	72020000	72030000	255,255,0	80	33.5223	30.5025	37.346	34.9393	1.04313645772e-05	1.421482124e-09	1.6420212386e-05	1.77241602012e-05	2	71740000	72025000	5000.0
14	24940000	24950000	14	25150000	25160000	255,255,0	80	33.4246	27.5443	36.1142	29.8003	1.04313645772e-05	1.421482124e-09	1.6420212386e-05	2.93608552541e-09	1	24945000	25155000	0
13	22210000	22220000	13	22850000	22860000	255,255,0	80	30.7251	28.5389	32.9848	35.7598	1.66506106605e-09	1.421482124e-09	1.6420212386e-05	1.77241602012e-05	3	22208333	22851666	7453.559925
12	32600000	32610000	12	32880000	32890000	255,255,0	80	37.063	35.8064	48.5749	36.2618	1.04313645772e-05	9.60570881475e-06	0.0116328785542	1.77241602012e-05	1	32605000	32885000	0
12	32910000	32920000	12	34170000	34180000	255,255,0	80	17.0807	12.4761	13.2382	16.6768	9.70631826496e-20	1.32958556975e-25	1.79857663948e-25	1.642393066e-19	3	32911666	34168333	13743.6854187
12	105810000	105820000	12	106610000	106620000	255,255,0	80	35.2481	25.9862	33.2332	25.0488	1.04313645772e-05	1.421482124e-09	1.6420212386e-05	2.93608552541e-09	1	105815000	106615000	0
12	110880000	110890000	12	111260000	111270000	255,255,0	80	41.304	38.6699	40.3245	48.0572	0.00791335161077	9.60570881475e-06	0.0116328785542	0.0116812541142	1	110885000	111265000	0
11	1710000	1720000	11	2170000	2180000	255,255,0	80	28.9491	31.42	28.6511	39.8678	1.66506106605e-09	9.60570881475e-06	2.69133413207e-09	0.0116812541142	1	1715000	2175000	0
11	43590000	43600000	11	43870000	43880000	255,255,0	80	40.449	36.897	36.9059	48.5177	0.00791335161077	9.60570881475e-06	1.6420212386e-05	0.0116812541142	1	43595000	43875000	0
11	60020000	60030000	11	60250000	60260000	255,255,0	80	36.2698	36.4085	35.6288	44.1697	1.04313645772e-05	9.60570881475e-06	1.6420212386e-05	0.0116812541142	2	60030000	60255000	5000.0
10	69610000	69620000	10	70060000	70070000	255,255,0	80	26.3738	29.6444	33.9004	33.8929	1.66506106605e-09	1.421482124e-09	1.6420212386e-05	1.77241602012e-05	2	69620000	70065000	5000.0
9	123970000	123980000	9	124160000	124170000	255,255,0	80	40.4041	33.4112	39.7634	38.4956	0.00791335161077	9.60570881475e-06	0.0116328785542	1.77241602012e-05	3	123978333	124161666	7453.559925
8	25940000	25950000	8	26180000	26190000	255,255,0	80	33.1974	28.5288	32.4246	36.7108	1.04313645772e-05	1.421482124e-09	1.6420212386e-05	1.77241602012e-05	3	25955000	26185000	10000.0
7	16840000	16850000	7	16950000	16960000	255,255,0	80	41.8886	38.1176	40.2319	39.9684	0.00791335161077	9.60570881475e-06	0.0116328785542	0.0116812541142	1	16845000	16955000	0
7	17020000	17030000	7	17340000	17350000	255,255,0	80	38.4532	32.9409	40.2306	40.405	1.04313645772e-05	9.60570881475e-06	0.0116328785542	0.0116812541142	1	17025000	17345000	0
7	17340000	17350000	7	17570000	17580000	255,255,0	80	46.0397	37.4043	43.1655	41.5083	0.00791335161077	9.60570881475e-06	0.0116328785542	0.0116812541142	1	17345000	17575000	0
7	55710000	55720000	7	56140000	56150000	255,255,0	80	25.2452	30.2988	35.2992	42.7194	1.66506106605e-09	1.421482124e-09	1.6420212386e-05	0.0116812541142	2	55710000	56140000	7071.06781187
6	52160000	52170000	6	52360000	52370000	255,255,0	80	31.7878	42.4246	48.6201	42.0602	1.04313645772e-05	0.00853610389468	0.0116328785542	0.0116812541142	1	52165000	52365000	0
6	78960000	78970000	6	79040000	79050000	255,255,0	80	34.0991	28.821	30.5282	26.2477	1.04313645772e-05	1.421482124e-09	2.69133413207e-09	2.93608552541e-09	2	78955000	79045000	10000.0
6	108430000	108440000	6	108840000	108850000	255,255,0	80	46.3913	36.2075	39.5279	44.0326	0.00791335161077	9.60570881475e-06	0.0116328785542	0.0116812541142	1	108435000	108845000	0
6	143010000	143020000	6	143340000	143350000	255,255,0	80	31.8246	33.2912	40.5588	32.4707	1.04313645772e-05	9.60570881475e-06	0.0116328785542	1.77241602012e-05	2	143015000	143350000	5000.0
6	166140000	166150000	6	166260000	166270000	255,255,0	80	34.4788	32.2979	35.9286	39.5812	1.04313645772e-05	9.60570881475e-06	1.6420212386e-05	0.0116812541142	2	166140000	166265000	5000.0
5	8950000	8960000	5	9050000	9060000	255,255,0	80	42.1484	43.2424	42.488	48.8022	0.00791335161077	0.00853610389468	0.0116328785542	0.0116812541142	1	8955000	9055000	0
5	118800000	118810000	5	119080000	119090000	255,255,0	80	33.0671	27.0198	30.9341	31.5206	1.04313645772e-05	1.421482124e-09	1.6420212386e-05	1.77241602012e-05	1	118805000	119085000	0
5	137090000	137100000	5	137360000	137370000	255,255,0	80	48.2197	40.5831	48.0501	38.244	0.00791335161077	0.00853610389468	0.0116328785542	1.77241602012e-05	1	137095000	137365000	0
4	112770000	112780000	4	112950000	112960000	255,255,0	80	28.1243	31.7871	32.5314	38.1292	1.66506106605e-09	9.60570881475e-06	1.6420212386e-05	1.77241602012e-05	1	112775000	112955000	0
3	43580000	43590000	3	43670000	43680000	255,255,0	80	45.1135	44.8909	47.921	45.5873	0.00791335161077	0.00853610389468	0.0116328785542	0.0116812541142	1	43585000	43675000	0
3	67430000	67440000	3	67830000	67840000	255,255,0	80	28.7161	31.0398	36.21	34.1931	1.66506106605e-09	9.60570881475e-06	1.6420212386e-05	1.77241602012e-05	2	67435000	67840000	5000.0
3	98050000	98060000	3	98300000	98310000	255,255,0	80	38.4149	30.6677	32.3571	37.1245	1.04313645772e-05	1.421482124e-09	1.6420212386e-05	1.77241602012e-05	1	98055000	98305000	0
3	135790000	135800000	3	136740000	136750000	255,255,0	80	32.4896	26.4661	32.2826	28.8357	1.04313645772e-05	1.421482124e-09	1.6420212386e-05	2.93608552541e-09	5	135795000	136735000	10000.0
3	155100000	155110000	3	155400000	155410000	255,255,0	80	34.0149	38.9772	38.8504	48.4305	1.04313645772e-05	0.00853610389468	1.6420212386e-05	0.0116812541142	1	155105000	155405000	0
2	46230000	46240000	2	46870000	46880000	255,255,0	80	43.3613	40.4711	48.5311	45.7456	0.00791335161077	0.00853610389468	0.0116328785542	0.0116812541142	1	46235000	46875000	0
2	158360000	158370000	2	158450000	158460000	255,255,0	80	40.166	38.6078	44.8626	38.6192	0.00791335161077	9.60570881475e-06	0.0116328785542	1.77241602012e-05	1	158365000	158455000	0
2	169200000	169210000	2	169770000	169780000	255,255,0	80	23.5457	26.1604	33.9332	32.4863	3.95553234187e-14	1.421482124e-09	1.6420212386e-05	1.77241602012e-05	3	169201666	169778333	7453.55992499
2	182820000	182830000	2	182930000	182940000	255,255,0	80	35.515	35.444	38.051	42.1391	1.04313645772e-05	9.60570881475e-06	1.6420212386e-05	0.0116812541142	2	182830000	182940000	7071.06781187
2	217540000	217550000	2	218570000	218580000	255,255,0	80	37.0951	30.6402	34.4544	33.1455	1.04313645772e-05	1.421482124e-09	1.6420212386e-05	1.77241602012e-05	2	217545000	218570000	5000.0
2	230870000	230880000	2	231470000	231480000	255,255,0	80	18.7557	23.0472	31.0631	27.313	9.70631826496e-20	4.02954856006e-14	1.6420212386e-05	2.93608552541e-09	3	230868333	231478333	7453.55992499
1	24520000	24530000	1	24950000	24960000	255,255,0	80	39.8995	33.6666	42.6869	40.7837	0.00791335161077	9.60570881475e-06	0.0116328785542	0.0116812541142	2	24525000	24960000	5000.0
1	31650000	31660000	1	31890000	31900000	255,255,0	80	44.4402	38.0133	47.447	37.7809	0.00791335161077	9.60570881475e-06	0.0116328785542	1.77241602012e-05	1	31655000	31895000	0
1	172710000	172720000	1	173380000	173390000	255,255,0	80	36.2605	30.2915	40.339	30.9975	1.04313645772e-05	1.421482124e-09	0.0116328785542	1.77241602012e-05	1	172715000	173385000	0
1	172800000	172810000	1	173180000	173190000	255,255,0	80	44.3841	44.2843	45.4563	43.6682	0.00791335161077	0.00853610389468	0.0116328785542	0.0116812541142	2	172800000	173180000	7071.06781187
1	221650000	221660000	1	222340000	222350000	255,255,0	80	37.5595	39.1957	44.0323	46.7638	1.04313645772e-05	0.00853610389468	0.0116328785542	0.0116812541142	1	221655000	222345000	0
1	231050000	231060000	1	231340000	231350000	255,255,0	80	24.4643	30.4189	33.4211	39.0346	3.95553234187e-14	1.421482124e-09	1.6420212386e-05	0.0116812541142	1	231055000	231345000	0
X	73600000	73610000	X	73760000	73770000	255,255,0	80	34.1989	31.594	32.0912	40.8624	1.04313645772e-05	9.60570881475e-06	1.6420212386e-05	0.0116812541142	3	73611666	73768333	7453.559925
X	117980000	117990000	X	118140000	118150000	255,255,0	80	35.8712	35.6075	42.5793	34.9417	1.04313645772e-05	9.60570881475e-06	0.0116328785542	1.77241602012e-05	1	117985000	118145000	0
20	19180000	19190000	20	19640000	19650000	255,255,0	79	28.7917	26.0	30.4006	27.8652	3.82511637769e-09	3.33885254473e-09	6.28828964791e-09	6.70114342796e-09	4	19190000	19640000	7071.06781187
20	24970000	24980000	20	25380000	25390000	255,255,0	79	31.6301	29.1349	32.6786	35.0095	1.91201142782e-05	3.33885254473e-09	2.98688069733e-05	3.22317666705e-05	2	24975000	25380000	5000.0
20	52830000	52840000	20	53260000	53270000	255,255,0	79	28.3006	23.9663	26.4815	29.1371	3.82511637769e-09	1.16537477296e-13	6.28828964791e-09	6.70114342796e-09	4	52835000	53262500	10307.764064
19	39040000	39050000	19	39350000	39360000	255,255,0	79	29.5132	41.9233	40.4724	37.6927	3.82511637769e-09	0.0126624722763	0.0170923051702	3.22317666705e-05	1	39045000	39355000	0
18	4100000	4110000	18	5050000	5060000	255,255,0	79	35.2698	29.1716	29.213	38.26	1.91201142782e-05	3.33885254473e-09	6.28828964791e-09	3.22317666705e-05	1	4105000	5055000	0
18	22060000	22070000	18	22310000	22320000	255,255,0	79	40.0731	35.1492	34.5515	44.4453	0.011592082397	1.78197456785e-05	2.98688069733e-05	0.0170621213925	1	22065000	22315000	0
18	56910000	56920000	18	57060000	57070000	255,255,0	79	32.4355	33.5562	32.5846	44.4328	1.91201142782e-05	1.78197456785e-05	2.98688069733e-05	0.0170621213925	1	56915000	57065000	0
17	32740000	32750000	17	33440000	33450000	255,255,0	79	22.215	26.7778	29.5824	35.6152	1.18199825294e-13	3.33885254473e-09	6.28828964791e-09	3.22317666705e-05	1	32745000	33445000	0
16	11500000	11510000	16	11910000	11920000	255,255,0	79	29.5196	31.0997	34.6102	42.4093	3.82511637769e-09	1.78197456785e-05	2.98688069733e-05	0.0170621213925	3	11501666	11908333	7453.559925
16	22010000	22020000	16	22300000	22310000	255,255,0	79	28.4096	29.8348	32.3804	39.1998	3.82511637769e-09	3.33885254473e-09	2.98688069733e-05	0.0170621213925	1	22015000	22305000	0
16	69420000	69430000	16	69780000	69790000	255,255,0	79	42.9311	40.1492	48.1308	47.1284	0.011592082397	0.0126624722763	0.0170923051702	0.0170621213925	2	69430000	69785000	5000.0
16	77720000	77730000	16	78030000	78040000	255,255,0	79	36.9259	37.8926	45.2664	38.2848	1.91201142782e-05	1.78197456785e-05	0.0170923051702	3.22317666705e-05	1	77725000	78035000	0
15	39600000	39610000	15	39860000	39870000	255,255,0	79	35.4111	37.3328	36.9031	45.9241	1.91201142782e-05	1.78197456785e-05	2.98688069733e-05	0.0170621213925	1	39605000	39865000	0
15	80060000	80070000	15	80280000	80290000	255,255,0	79	30.6819	33.7118	37.0743	44.2283	3.82511637769e-09	1.78197456785e-05	2.98688069733e-05	0.0170621213925	2	80065000	80290000	5000.0
14	90400000	90410000	14	90690000	90700000	255,255,0	79	32.4346	30.7349	31.602	41.5508	1.91201142782e-05	3.33885254473e-09	2.98688069733e-05	0.0170621213925	1	90405000	90695000	0
13	32950000	32960000	13	33150000	33160000	255,255,0	79	44.7	42.3015	46.1273	43.4938	0.011592082397	0.0126624722763	0.0170923051702	0.0170621213925	1	32955000	33155000	0
13	95080000	95090000	13	95260000	95270000	255,255,0	79	24.0989	23.5474	30.193	27.8934	1.18199825294e-13	1.16537477296e-13	6.28828964791e-09	6.70114342796e-09	4	95087500	95265000	10307.764064
12	2160000	2170000	12	2690000	2700000	255,255,0	79	41.6641	38.4505	44.4517	42.9588	0.011592082397	1.78197456785e-05	0.0170923051702	0.0170621213925	2	2165000	2685000	10000.0
12	2950000	2960000	12	3150000	3160000	255,255,0	79	43.5711	36.841	41.9593	48.4671	0.011592082397	1.78197456785e-05	0.0170923051702	0.0170621213925	1	2955000	3155000	0
12	4690000	4700000	12	4860000	4870000	255,255,0	79	41.249	37.9691	39.8483	41.7866	0.011592082397	1.78197456785e-05	0.0170923051702	0.0170621213925	2	4690000	4865000	5000.0
12	14510000	14520000	12	14770000	14780000	255,255,0	79	33.7743	39.0281	36.6522	46.4088	1.91201142782e-05	0.0126624722763	2.98688069733e-05	0.0170621213925	1	14515000	14775000	0
12	52550000	52560000	12	53270000	53280000	255,255,0	79	33.0674	29.185	38.5068	31.4419	1.91201142782e-05	3.33885254473e-09	2.98688069733e-05	3.22317666705e-05	3	52551666	53268333	7453.559925
12	93950000	93960000	12	94360000	94370000	255,255,0	79	34.4753	40.9978	45.7013	45.8858	1.91201142782e-05	0.0126624722763	0.0170923051702	0.0170621213925	1	93955000	94365000	0
12	115090000	115100000	12	116350000	116360000	255,255,0	79	29.5631	28.4561	33.1532	37.9248	3.82511637769e-09	3.33885254473e-09	2.98688069733e-05	3.22317666705e-05	1	115095000	116355000	0
12	117800000	117810000	12	118030000	118040000	255,255,0	79	36.3564	37.6721	42.3273	38.303	1.91201142782e-05	1.78197456785e-05	0.0170923051702	3.22317666705e-05	2	117805000	118030000	5000.0
11	6040000	6050000	11	6380000	6390000	255,255,0	79	35.2452	29.0019	35.1491	35.0966	1.91201142782e-05	3.33885254473e-09	2.98688069733e-05	3.22317666705e-05	1	6045000	6385000	0
11	22180000	22190000	11	22320000	22330000	255,255,0	79	32.5429	27.6403	33.7224	32.0235	1.91201142782e-05	3.33885254473e-09	2.98688069733e-05	3.22317666705e-05	4	22190000	22325000	11180.3398875
11	74990000	75000000	11	75240000	75250000	255,255,0	79	40.0676	39.4331	43.8762	45.5423	0.011592082397	0.0126624722763	0.0170923051702	0.0170621213925	2	74990000	75245000	5000.0
10	101190000	101200000	10	101470000	101480000	255,255,0	79	28.4912	32.2666	37.1488	42.706	3.82511637769e-09	1.78197456785e-05	2.98688069733e-05	0.0170621213925	1	101195000	101475000	0
10	108550000	108560000	10	108730000	108740000	255,255,0	79	41.5553	42.6855	46.7088	46.3555	0.011592082397	0.0126624722763	0.0170923051702	0.0170621213925	3	108558333	108738333	7453.559925
9	17800000	17810000	9	18200000	18210000	255,255,0	79	27.1803	26.2553	33.1137	28.1966	3.82511637769e-09	3.33885254473e-09	2.98688069733e-05	6.70114342796e-09	5	17807000	18209000	12649.1106407
